state,year,sid,cdl,caselaw,anywhere,assumption,civil,homicide_c,robbery_gun_r,jhcitizen_c,jhpolice_c,homicide,robbery,assault,burglary,larceny,motor,murder,hc_felonywsus,jhcitizen,jhpolice,population,police,unemployrt,income,blackm_15_24,whitem_15_24,blackm_25_44,whitem_25_44,prisoner,poverty,northeast,midwest,south,west,effyear,treatment_date,post,time_til,f2001,f2002,f2003,f2004,f2005,f2006,f2007,f2008,f2009,f2010,castle,lhomicide,castle_sum,d2005,d2006,d2007,d2008,d2009,d2010,dinf
New Mexico,2008,32,0,0,0,0,0,150,.46096656,1,4,7.6443796,109.67136,488.93451,1055.9436,2395.4426,409.02527,7.4405293,1.0192506,.10192506,.25481266,1782739,305.3167064836748,5,44432,12.147544,39.915321,22.997086,96.790329,326.26212,17.33865697670831,0,0,0,1,,,0,,0,0,0,0,0,0,0,1,0,0,0,2.0339706,0,0,0,0,0,0,0,1
Illinois,2008,14,0,0,0,0,0,790,.010803174,0,20,6.1579165,187.59821,303.05524,615.54224,2101.1201,255.09364,5.1289992,.80286765,.0077948314,.16369146,12097512,413.1923985692265,4.5,58322,.34592238,3.0660355,.59637058,6.3135214,354.46216,10.14990520364849,0,1,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.8177385,0,0,0,0,0,0,0,1
Nevada,2008,29,0,0,0,0,0,165,.41590732,6,9,6.4801559,254.29703,438.80475,950.73706,1953.7474,625.15833,6.4801559,.70692611,.2749157,.39273673,1964582,363.3851882995976,4.5,57935,.044131525,3.747973,.094829336,9.0881414,500.46442,9.914933558385448,0,0,0,1,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.8687446,0,0,0,0,0,0,0,1
Hawaii,2008,12,0,0,0,0,0,26,.10414746,0,1,2.0308168,84.747551,159.02858,734.53082,2454.4766,399.60226,2.0308168,.23432502,.078108341,.15621668,1175755,307.7171689680248,4,65263,.055708885,7.6047306,.093216702,13.562349,465.13516,10.06646792911789,0,0,0,1,,,0,,0,0,0,0,0,0,0,1,0,0,0,.7084381,0,0,0,0,0,0,0,1
Delaware,2008,8,0,0,0,0,0,57,.44991878,0,0,6.6140327,214.31787,453.93152,787.06989,2558.0063,296.70319,6.6140327,1.2763923,.11603566,.11603566,759017,391.8225810489093,3.3,63768,1.5692666,4.686193,2.9050732,10.923076,820.95233,8.876481027434169,0,0,1,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.8891935,0,0,0,0,0,0,0,1
Wisconsin,2008,50,0,0,0,0,0,146,.51849699,4,7,2.6078632,92.221909,161.86615,490.40332,2079.1814,206.1105,2.6078632,.35724154,.089310385,.14289662,5207717,323.2510522365175,3.4000001,57087,.50375241,6.2465568,.82229888,13.306829,417.61536,8.269592990556131,0,1,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,.9585312,0,0,0,0,0,0,0,1
Mississippi,2008,25,1,1,1,1,1,234,.45407504,1,0,8.0170212,105.93431,160.99136,884.27051,1859.7433,217.65869,6.5095468,.95930165,.068521544,.034260772,2749244,277.0943575761191,5.5999999,43426,1.8166813,11.687977,3.1869125,24.540274,779.56964,17.81489747727012,0,0,1,0,2006,2006,1,2,0,0,0,0,0,0,0,1,0,0,1,2.0815668,5,0,1,0,0,0,0,0
Tennessee,2008,43,1,1,1,1,1,412,.59737253,22,2,6.7056155,175.92476,515.3233,1062.2379,2719.355,313.34106,6.7056155,.37434262,.37434262,.048827298,5541337,389.6532551620665,4,43169,3.5567951,13.015974,6.7086158,29.884737,443.15656,12.80476173890886,0,0,1,0,2007,2007,1,1,0,0,0,0,0,0,0,1,0,0,1,1.9029453,4,0,0,1,0,0,0,0
Michigan,2008,23,1,0,1,0,1,554,.50136012,6,5,5.5147991,131.73799,329.59384,743.46259,1834.2979,355.52536,5.5048447,.27872631,.069681577,.059727065,9688555,292.9229384567668,3.7,57623,.16456531,3.1056025,.33120522,6.7884221,485.16296,9.820195065208383,0,1,0,0,2006,2006,1,2,0,0,0,0,0,0,0,1,0,0,1,1.7074353,5,0,1,0,0,0,0,0
North Carolina,2008,34,0,0,0,0,0,605,.53795123,3,9,6.6951079,158.48039,286.66129,1234.3455,2594.2158,295.73563,6.4627156,.64184505,.044265177,.11066294,7795432,346.3310307882873,3.7,48514,.0091720382,.6284706,.010493325,1.0400321,436.9194,11.98617344106138,0,0,1,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.9013771,0,0,0,0,0,0,0,1
Oregon,2008,38,0,0,0,0,0,85,.2315512,3,2,2.2754505,71.101135,158.58551,563.58893,2479.5183,304.26788,2.2754505,.29447007,.10708003,.080310017,3343908,230.3891135760912,5.0999999,53809,2.7448123,19.385941,5.0559406,43.240574,379.25067,10.80412499386945,0,0,0,1,,,0,,0,0,0,0,0,0,0,1,0,0,0,.82217807,0,0,0,0,0,0,0,1
Georgia,2008,11,1,1,1,0,1,650,.5738439,18,13,6.8354468,187.83807,279.78009,1058.5688,2595.8293,416.36285,6.6040931,2.0926983,.19980536,.14722501,7952631,369.7266979946637,3.5,53051,.035195898,.25879484,.074805431,.64100796,554.39679,12.65403864456933,0,0,1,0,2006,2006,1,2,0,0,0,0,0,0,0,1,0,0,1,1.9221219,5,0,1,0,0,0,0,0
Nebraska,2008,28,0,0,0,0,0,69,.4772552,0,1,3.8963327,73.239761,201.64934,492.23669,2167.9985,238.46686,3.7833955,.22587436,.056468591,.11293718,1660445,272.8786560229336,2.8,52860,.59429854,4.4026151,1.382822,12.415949,255.23802,8.962717825643125,0,1,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.3600358,0,0,0,0,0,0,0,1
Rhode Island,2008,40,0,0,0,0,0,31,.24431819,0,0,2.9403229,83.467232,138.76427,546.90002,1984.8127,303.80176,2.9403229,.3793965,.094849125,.094849125,1009503,308.5676813243745,4.1999998,53426,9.5631218,17.548635,15.706442,38.779972,383.6647,10.53766061121165,1,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.0785193,0,0,0,0,0,0,0,1
Indiana,2008,15,1,1,1,0,1,322,.51047295,4,4,5.0823956,119.81511,187.81187,771.90857,2313.0425,276.35919,4.8929896,.773408,.078919187,.078919187,5902331,264.0821058663094,2.9000001,51740,.10809289,3.3498631,.1670357,6.2777061,447.02985,8.968033138094086,0,1,0,0,2006,2006,1,2,0,0,0,0,0,0,0,1,0,0,1,1.6257827,5,0,1,0,0,0,0,0
Kentucky,2008,18,1,1,1,1,1,202,.39655173,6,0,4.7697768,95.86779,167.74503,697.40277,1820.3782,180.94455,4.5808749,.35419133,.1652893,.023612756,3926965,251.3900684116105,4.3000002,45916,3.2335658,5.0753698,4.7599611,10.36625,512.53851,14.01418143528145,0,0,1,0,2006,2006,1,2,0,0,0,0,0,0,0,1,0,0,1,1.5622995,5,0,1,0,0,0,0,0
West Virginia,2008,49,.83835614,1,1,0,0,67,.31924361,0,0,3.7009254,49.658688,202.6671,602.8642,1780.9185,176.4292,3.5352123,.49713925,.055237692,.055237692,1765197,229.3228461185919,5.5,37238,.31860468,6.5920687,.48589477,13.184081,334.68518,15.52155368494281,0,0,1,0,2008,2008,0,0,0,0,0,0,0,0,0,1,0,0,1,1.3085829,3,0,0,0,1,0,0,0
Washington,2008,48,0,0,0,0,0,193,.24589652,1,3,2.9908185,99.130913,194.04678,817.53174,2578.3645,445.44598,2.9908185,.32542583,.030992938,.061985876,5757739,237.4195843194698,5,53841,.37327152,.23132344,.7916128,.58083564,277.7897,9.85760208998706,0,0,0,1,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.0955471,0,0,0,0,0,0,0,1
Louisiana,2008,19,1,0,1,1,1,541,.51888001,9,6,12.458026,143.9236,495.83405,1048.0631,2580.5386,312.53296,12.20472,1.5198331,.23027775,.16119443,4333011,478.9740898419137,4.9000001,38892,.019316822,1.7785554,.029632973,4.0265994,883.82904,17.38407772331988,0,0,1,0,2006,2006,1,2,0,0,0,0,0,0,0,1,0,0,1,2.5223651,5,0,1,0,0,0,0,0
Florida,2008,10,1,0,1,1,1,1169,.46643138,41,52,6.4293222,199.47398,455.66238,1036.5839,2787.95,349.33383,6.4238224,,.23099361,.29149193,15593433,413.4945781342697,3.8,49196,1.2267472,2.1707792,2.3019562,5.2502551,563.11841,12.03967721540215,0,0,1,0,2005,2005,1,3,0,0,0,0,0,0,0,1,0,0,1,1.8608692,6,1,0,0,0,0,0,0
Maine,2008,20,0,0,0,0,0,31,.15915915,0,4,2.3572907,25.321865,63.038517,498.75711,1877.8483,89.653091,2.3572907,.38020819,.076041639,.38020819,1240011,232.3366486265041,3.3,47183,8.4043608,15.418896,17.970566,39.550777,166.91139,10.05853980327594,1,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,.85751295,0,0,0,0,0,0,0,1
Pennsylvania,2008,39,0,0,0,0,0,707,.4140836,13,18,5.6930017,151.97174,225.33658,472.56747,1764.4843,181.08899,5.6607924,1.6668336,.11273271,.15299439,11847753,226.3213961330896,4.1999998,53400,.038403906,.47389576,.061235242,1.0487474,397.03656,9.587708319037374,1,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.7392377,0,0,0,0,0,0,0,1
Idaho,2008,13,0,0,0,0,0,23,.28630707,0,0,1.5397871,16.134291,189.9294,455.57614,1591.4703,112.13667,1.5397871,.2008418,.066947266,.066947266,1262457,261.1574097177171,4.5999999,47620,11.550888,42.896828,20.203936,100.01656,488.04556,11.48894576211308,0,0,0,1,,,0,,0,0,0,0,0,0,0,1,0,0,0,.43164414,0,0,0,0,0,0,0,1
New York,2008,33,0,0,0,0,0,836,.089339077,0,0,4.3028727,163.61725,216.80096,337.31741,1533.552,129.16853,4.3028727,.86983907,.005146977,.005146977,18395996,470.3632246930256,4.5,51587,.73295295,1.9836001,1.3600134,4.7272191,310.60461,13.4089178971337,1,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.4592829,0,0,0,0,0,0,0,1
Arizona,2008,3,1,1,1,1,1,454,.51327252,19,22,7.1564221,153.80003,297.44867,916.22699,2669.4087,602.32172,7.09337,.78815222,.31526089,.36255002,5020782,358.9679854652124,4,50370,.26902184,4.0020657,.56620663,9.4672308,624.04321,12.88169850832002,0,0,0,1,2006,2005,1,3,0,0,0,0,0,0,0,1,0,0,1,1.9680102,5,0,1,0,0,0,0,0
Ohio,2008,36,.3068493,0,0,1,1,551,.39629865,3,10,4.8021684,163.8838,143.56828,894.33636,2277.9797,250.46228,4.104939,.47934532,.034861479,.095869064,11054019,298.0092579902387,4,54395,.22173835,1.6225592,.352451,3.2313948,450.46259,9.846020709752715,0,1,0,0,2008,2008,0,0,0,0,0,0,0,0,0,1,0,0,1,1.5690676,3,0,0,0,1,0,0,0
New Hampshire,2008,30,0,0,0,0,0,14,.2004717,0,0,1.0668309,32.309734,98.22464,330.10794,1700.5284,107.1403,.99062866,.15240441,.076202206,.076202206,1200247,206.20755561147,2.7,64478,6.8105149,24.377649,13.980622,68.223961,221.2912,5.820218671656751,1,0,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,.064692453,0,0,0,0,0,0,0,1
Alabama,2008,1,1,0,1,0,1,357,.31781045,3,1,7.718328,158.77704,254.89941,1089.1923,2734.0825,290.83179,7.2643089,.54049915,.086479865,.043239933,4332380,348.8382828837729,4.0999999,44851,2.2222428,4.6948099,3.4716945,10.414437,659.58197,14.7059814697695,0,0,1,0,2006,2006,1,2,0,0,0,0,0,0,0,1,0,0,1,2.0435977,5,0,1,0,0,0,0,0
Minnesota,2008,24,0,0,0,0,0,109,.31658292,3,1,2.1034503,80.645134,148.16782,511.06125,2172.5168,195.73668,2.0841527,.28946564,.077190839,.038595419,4783596,250.0420185985606,3.0999999,68688,1.9743724,2.5698867,2.7464485,5.1330004,191.24031,7.036421972089617,0,1,0,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,.74357897,0,0,0,0,0,0,0,1
Virginia,2008,47,0,0,0,0,0,370,.56184739,8,3,4.8059826,97.028893,135.13904,418.04254,1963.5815,173.3401,4.8059826,.37668511,.11690228,.051956568,6847117,298.1254738308108,2.3,59714,.24762246,4.4850411,.54428744,10.432712,497.17239,9.068605078604616,0,0,1,0,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.5698615,0,0,0,0,0,0,0,1
North Dakota,2008,35,1,0,0,1,1,5,.1369863,0,0,.78294677,11.431024,133.41414,360.78189,1523.3013,141.24361,.78294677,.31317872,.15658936,.15658936,618569,240.070226603661,2.9000001,45575,15.899601,103.49371,29.083094,223.81044,227.36775,10.4772466774119,0,1,0,0,2007,2007,1,1,0,0,0,0,0,0,0,1,0,0,1,-.24469057,4,0,0,1,0,0,0,0
Montana,2008,27,0,1,0,0,0,33,.1724138,0,0,3.4500928,21.223299,244.22475,382.01938,2184.8496,185.15498,3.4500928,.41819307,.10454827,.10454827,877433,277.5140666010966,4.8000002,41499,.70683461,12.456564,1.155074,23.960119,377.10559,13.41150834308716,0,0,0,1,2009,2009,0,-1,0,0,0,0,0,0,0,1,0,0,0,1.2384012,2,0,0,0,0,1,0,0
Oklahoma,2008,37,1,1,1,1,1,212,.48329258,8,11,5.8787642,102.0742,384.97586,974.46063,2213.7708,303.0614,5.8787642,1.331041,.24957019,.33276024,3338279,310.7289714250966,3.0999999,41063,.14417608,5.6077995,.30015466,12.223813,717.20923,13.99167055839251,0,0,1,0,2006,2006,1,2,0,0,0,0,0,0,0,1,0,0,1,1.7713466,5,0,1,0,0,0,0,0
Texas,2008,44,1,0,1,1,1,1370,.47597975,43,42,5.7452011,158.26141,320.48157,964.74927,2744.6208,358.06442,5.7410073,.96452278,.1845174,.18032382,20290711,362.3579282165124,4.4000001,48883,.0089597646,.91391575,.017525261,1.311137,723.41724,14.98772024302155,0,0,1,0,2007,2007,1,1,0,0,0,0,0,0,0,1,0,0,1,1.7483649,4,0,0,1,0,0,0,0
Kansas,2008,17,1,1,1,0,1,113,.39001188,2,0,4.0667977,60.534103,308.10492,710.53796,2448.2842,266.96909,4.0308084,.57582974,.10796808,.035989359,2606468,372.1511255845074,3.8,51985,.99621403,9.6955729,1.7102071,20.418896,307.31314,9.019370274256197,0,1,0,0,2006,2006,1,2,0,0,0,0,0,0,0,1,0,0,1,1.4028559,5,0,1,0,0,0,0,0
Utah,2008,45,0,0,0,0,0,40,.31575245,0,4,1.5017834,53.388397,140.86728,553.9328,2639.6846,272.76141,1.5017834,.2252675,.037544586,.18772292,2192689,309.8934687044082,3.3,60204,.019473806,1.8613219,.023988809,3.791281,245.76685,9.049801408225242,0,0,0,1,,,0,,0,0,0,0,0,0,0,1,0,0,0,.40665331,0,0,0,0,0,0,0,1
California,2008,5,0,0,0,0,0,2142,.31813791,28,101,5.8816261,190.5213,287.60931,652.75616,1786.2158,528.65717,5.8816261,.74412733,.079629861,.28007743,33051894,313.8882146965617,4.9000001,59274,.50634015,2.8180654,1.0736934,7.4689851,476.87302,13.02469686003471,0,0,0,1,,,0,,0,0,0,0,0,0,0,1,0,0,0,1.7718333,0,0,0,0,0,0,0,1
Hawaii,2009,12,0,0,0,0,0,23,.11553398,1,0,1.7965368,80.453606,164.96893,722.05157,2610.0554,379.38168,1.7965368,.31244117,.15622059,.078110293,1175755,307.7171689680248,4,65263,.055708885,7.6047306,.093216702,13.562349,460.14774,10.06646792911789,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,1,0,0,.58586079,0,0,0,0,0,0,0,1
Texas,2009,44,1,0,1,1,1,1330,.50126243,47,53,5.5837679,159.62859,310.76398,1007.8407,2848.3723,321.4613,5.5837679,.91103578,.20151944,.22670937,20290711,362.3579282165124,4.4000001,48883,.0089597646,.91391575,.017525261,1.311137,718.95837,14.98772024302155,0,0,1,0,2007,2007,1,2,0,0,0,0,0,0,0,0,1,0,1,1.7198638,4,0,0,1,0,0,0,0
Arkansas,2009,4,0,0,0,0,0,179,.47243789,0,2,6.306941,90.763573,379.54395,1224.4978,2403.9663,214.82356,6.0250664,.49328029,.035234306,.10570292,2599492,283.709278582123,4.1999998,37600,1.4365499,5.4123268,2.0820606,11.242081,535.84332,15.19373785339597,0,0,1,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.8416507,0,0,0,0,0,0,0,1
Mississippi,2009,25,1,1,1,1,1,194,.45503536,2,0,6.6387429,101.60014,147.04474,1011.5186,1790.7153,186.12434,5.3383708,.7186268,.10266097,.034220323,2749244,277.0943575761191,5.5999999,43426,1.8166813,11.687977,3.1869125,24.540274,735.12103,17.81489747727012,0,0,1,0,2006,2006,1,3,0,0,0,0,0,0,0,0,1,0,1,1.8929226,5,0,1,0,0,0,0,0
Minnesota,2009,24,0,0,0,0,0,74,.31389886,2,4,1.4262089,69.749321,142.46669,493.00571,2026.7584,164.70784,1.4262089,.17345783,.057819277,.096365459,4783596,250.0420185985606,3.0999999,68688,1.9743724,2.5698867,2.7464485,5.1330004,192.46111,7.036421972089617,0,1,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,.35501978,0,0,0,0,0,0,0,1
Idaho,2009,13,0,0,0,0,0,24,.40944883,0,0,1.6079615,17.017593,197.77927,447.68329,1545.385,98.621643,1.6079615,.1339968,.0669984,.0669984,1262457,261.1574097177171,4.5999999,47620,11.550888,42.896828,20.203936,100.01656,495.78815,11.48894576211308,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,1,0,0,.47496724,0,0,0,0,0,0,0,1
Vermont,2009,46,0,0,0,0,0,8,.32432431,0,0,1.2894615,17.891279,94.453056,559.46515,1787.5161,72.371033,1.2894615,.16118269,.16118269,.16118269,588067,211.2004244414327,2.7,50130,18.556728,55.125862,35.983994,131.03625,357.82559,9.052709980325371,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,.25422469,0,0,0,0,0,0,0,1
Alaska,2009,2,1,0,0,1,1,22,.2584098,4,2,3.2204139,95.734123,473.54724,526.97681,2232.4788,246.94719,3.2204139,.87829471,.73191226,.43914735,607583,293.9516082576372,6.1999998,66910,.33065441,4.9629436,.68336344,12.253634,773.63123,8.631248734740767,0,0,0,1,2006,2005,1,4,0,0,0,0,0,0,0,0,1,0,1,1.1695099,5,0,1,0,0,0,0,0
Nevada,2009,29,0,0,0,0,0,156,.37956205,5,9,6.1278291,236.7856,449.0206,868.6983,1825.111,487.00528,6.1278291,.86418098,.23568572,.39280954,1964582,363.3851882995976,4.5,57935,.044131525,3.747973,.094829336,9.0881414,490.30487,9.914933558385448,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.8128406,0,0,0,0,0,0,0,1
Montana,2009,27,.67671233,1,1,1,0,32,.24122807,0,1,3.3463807,23.842962,228.07677,385.46124,2042.1288,168.57393,3.3463807,.20914879,.1045744,.20914879,877433,277.5140666010966,4.8000002,41499,.70683461,12.456564,1.155074,23.960119,376.99069,13.41150834308716,0,0,0,1,2009,2009,0,0,0,0,0,0,0,0,0,0,1,0,1,1.2078794,2,0,0,0,0,1,0,0
Florida,2009,10,1,0,1,1,1,1017,.44217268,45,60,5.581037,169.6317,417.68326,998.13306,2633.3879,275.80859,5.581037,,.25243628,.33475247,15593433,413.4945781342697,3.8,49196,1.2267472,2.1707792,2.3019562,5.2502551,570.25903,12.03967721540215,0,0,1,0,2005,2005,1,4,0,0,0,0,0,0,0,0,1,0,1,1.7193747,6,1,0,0,0,0,0,0
North Carolina,2009,34,0,0,0,0,0,489,.53057081,7,4,5.4058805,130.72502,257.86823,1192.0575,2387.0225,220.59088,5.295331,.53063858,.088439763,.055274852,7795432,346.3310307882873,3.7,48514,.0091720382,.6284706,.010493325,1.0400321,440.65112,11.98617344106138,0,0,1,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.6874874,0,0,0,0,0,0,0,1
Utah,2009,45,0,0,0,0,0,39,.31825152,0,0,1.4706903,49.173851,140.05496,575.37927,2622.9573,261.59433,1.4706903,.15084003,.037710007,.037710007,2192689,309.8934687044082,3.3,60204,.019473806,1.8613219,.023988809,3.791281,246.35948,9.049801408225242,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,1,0,0,.38573185,0,0,0,0,0,0,0,1
Wisconsin,2009,50,0,0,0,0,0,146,.53079116,6,1,2.6074128,87.580498,151.47998,478.85318,1999.2606,159.51653,2.6074128,.55362874,.12501295,.035717987,5207717,323.2510522365175,3.4000001,57087,.50375241,6.2465568,.82229888,13.306829,413.48926,8.269592990556131,0,1,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,.95835847,0,0,0,0,0,0,0,1
New York,2009,33,0,0,0,0,0,781,.10006752,0,0,4.0208206,144.87825,224.49667,323.1535,1507.921,112.59842,4.0208206,.80313444,.0051482976,.0051482976,18395996,470.3632246930256,4.5,51587,.73295295,1.9836001,1.3600134,4.7272191,302.13815,13.4089178971337,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.391486,0,0,0,0,0,0,0,1
Iowa,2009,16,0,0,0,0,0,38,.26977518,0,6,1.2756473,40.317165,213.36879,551.1803,1670.3258,131.05597,1.2756473,.16784832,.033569664,.23498765,2822155,263.7346283248085,2.8,51899,.50401199,5.745893,.85689837,11.112146,295.84946,8.422074620281309,0,1,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,.24345373,0,0,0,0,0,0,0,1
Wyoming,2009,51,0,0,0,1,1,11,.41025642,0,0,2.0994411,14.886945,178.45248,415.30759,2158.6069,144.47971,2.0994411,.57257479,.19085827,.19085827,479699,376.9030162664504,3.8,50175,.10881824,7.0644298,.14467406,12.877033,396.03091,10.49762455206286,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,1,0,0,.74167114,0,0,0,0,0,0,0,1
Connecticut,2009,7,0,0,0,0,0,106,.36140963,0,0,3.0333493,114.49463,166.66252,434.16959,1716.7612,213.50774,3.0333493,.37201455,.028616503,.028616503,3297626,295.2730236843111,2.3,63523,.73568076,4.3054004,1.3634657,11.711607,564.203,7.381916566645216,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.1096674,0,0,0,0,0,0,0,1
New Jersey,2009,31,0,0,0,0,0,319,.31050777,0,9,3.6876276,134.54639,163.15729,427.08276,1483.1777,179.22565,3.6876276,.54331815,.011559961,.11559961,8219529,464.8319873316342,3.7,63818,.036267284,.59614122,.068020932,1.3406973,293.41495,7.879940565937538,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.3049833,0,0,0,0,0,0,0,1
Nebraska,2009,28,0,0,0,0,0,41,.48196721,2,2,2.3136079,68.843941,187.40224,492.40347,2115.8789,198.01097,2.3136079,.28214729,.16928838,.16928838,1660445,272.8786560229336,2.8,52860,.59429854,4.4026151,1.382822,12.415949,252.46541,8.962717825643125,0,1,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,.83880818,0,0,0,0,0,0,0,1
Kentucky,2009,18,1,1,1,1,1,184,.42174628,11,2,4.3273754,85.653809,132.71402,702.72815,1715.381,143.36783,4.1392288,.79962373,.28222013,.070555031,3926965,251.3900684116105,4.3000002,45916,3.2335658,5.0753698,4.7599611,10.36625,508.88992,14.01418143528145,0,0,1,0,2006,2006,1,3,0,0,0,0,0,0,0,0,1,0,1,1.4649612,5,0,1,0,0,0,0,0
New Hampshire,2009,30,0,0,0,0,0,11,.18942732,0,0,.83623546,34.513718,95.862991,373.6452,1729.335,85.676125,.83623546,.15204281,.076021403,.076021403,1200247,206.20755561147,2.7,64478,6.8105149,24.377649,13.980622,68.223961,207.61446,5.820218671656751,1,0,0,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,-.17884505,0,0,0,0,0,0,0,1
North Dakota,2009,35,1,0,0,1,1,12,.21495327,0,0,1.875806,16.725937,204.46286,379.22543,1480.9489,142.71758,1.875806,.31263435,.15631717,.15631717,618569,240.070226603661,2.9000001,45575,15.899601,103.49371,29.083094,223.81044,232.28731,10.4772466774119,0,1,0,0,2007,2007,1,2,0,0,0,0,0,0,0,0,1,0,1,.62903839,4,0,0,1,0,0,0,0
Louisiana,2009,19,1,0,1,1,1,529,.54455286,13,7,11.991261,139.40691,472.57809,1063.754,2586.4402,262.69702,11.741916,1.7907554,.31734908,.18134232,4333011,478.9740898419137,4.9000001,38892,.019316822,1.7785554,.029632973,4.0265994,901.72473,17.38407772331988,0,0,1,0,2006,2006,1,3,0,0,0,0,0,0,0,0,1,0,1,2.4841781,5,0,1,0,0,0,0,0
Oklahoma,2009,37,1,1,1,1,1,234,.47498512,5,8,6.4818635,93.017509,372.09775,1054.577,2321.6428,289.91104,6.4818635,1.4404141,.16620162,.24930243,3338279,310.7289714250966,3.0999999,41063,.14417608,5.6077995,.30015466,12.223813,731.20404,13.99167055839251,0,0,1,0,2006,2006,1,3,0,0,0,0,0,0,0,0,1,0,1,1.8690081,5,0,1,0,0,0,0,0
Ohio,2009,36,1,0,0,1,1,527,.39779288,2,9,4.5778885,153.4939,138.89157,903.49445,2169.7366,196.84052,4.4562745,.59069526,.026060086,.086866952,11054019,298.0092579902387,4,54395,.22173835,1.6225592,.352451,3.2313948,448.28558,9.846020709752715,0,1,0,0,2008,2008,1,1,0,0,0,0,0,0,0,0,1,0,1,1.5212379,3,0,0,0,1,0,0,0
California,2009,5,0,0,0,0,0,1972,.30926934,33,113,5.431231,176.52327,275.84705,634.00531,1694.9242,451.22458,5.431231,.73811865,.093641914,.31397584,33051894,313.8882146965617,4.9000001,59274,.50634015,2.8180654,1.0736934,7.4689851,471.72116,13.02469686003471,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,1,0,0,1.6921659,0,0,0,0,0,0,0,1
Kansas,2009,17,1,1,1,0,1,125,.47424412,1,2,4.4999075,64.294678,301.31378,701.01355,2357.9155,214.48358,4.4639082,.14399703,.071998514,.10799778,2606468,372.1511255845074,3.8,51985,.99621403,9.6955729,1.7102071,20.418896,311.06958,9.019370274256197,0,1,0,0,2006,2006,1,3,0,0,0,0,0,0,0,0,1,0,1,1.5040568,5,0,1,0,0,0,0,0
Missouri,2009,26,1,0,0,0,1,387,.52238804,3,13,6.5544538,125.9573,340.13721,738.28217,2384.0598,295.17059,6.5544538,1.033131,.067746297,.23711203,5433153,294.838006586599,3.3,57098,.0071965577,1.0742565,.0097733308,2.0146313,517.63251,10.69741639891238,0,1,0,0,2007,2007,1,2,0,0,0,0,0,0,0,0,1,0,1,1.8801448,4,0,0,1,0,0,0,0
New Mexico,2009,32,0,0,0,0,0,198,.40527952,3,5,10.077054,98.327614,484.00394,1117.3824,2350.3965,330.91415,9.5681114,.66162473,.20357685,.30536526,1782739,305.3167064836748,5,44432,12.147544,39.915321,22.997086,96.790329,331.77936,17.33865697670831,0,0,0,1,,,0,,0,0,0,0,0,0,0,0,1,0,0,2.310261,0,0,0,0,0,0,0,1
Maryland,2009,21,0,0,0,0,0,440,.31839761,5,21,7.8049917,212.98758,355.1626,654.64368,2231.0037,348.01392,7.8049917,.47894266,.1064317,.39024958,5162430,362.3099974236939,3.5999999,69047,.54666114,6.0534477,1.0607796,15.387211,394.77292,8.058317497767524,0,0,1,0,,,0,,0,0,0,0,0,0,0,0,1,0,0,2.0547636,0,0,0,0,0,0,0,1
Michigan,2009,23,1,0,1,0,1,623,.5001207,18,7,6.2056689,123.78467,321.25043,757.49005,1779.3037,292.30392,6.1857471,.16933607,.18925796,.079687558,9688555,292.9229384567668,3.7,57623,.16456531,3.1056025,.33120522,6.7884221,453.00388,9.820195065208383,0,1,0,0,2006,2006,1,3,0,0,0,0,0,0,0,0,1,0,1,1.8254632,5,0,1,0,0,0,0,0
